Player,Salary,Season,PTS,AST,REB,TOV,GP,IntegrationMethod,Source
quincy acy,915243.0,2015.0,398.0,68.0,301.0,60.0,68.0,Exact,both
rodrigue beaubois,1075440.0,2010.0,397.0,74.0,78.0,54.0,56.0,Exact,both
milt palacio,749000.0,2003.0,397.0,259.0,235.0,131.0,80.0,Exact,both
will barton,915243.0,2015.0,397.0,81.0,162.0,61.0,58.0,Exact,both
dermarr johnson,2107000.0,2001.0,397.0,64.0,178.0,93.0,78.0,Exact,both
kris humphries,2522913.0,2008.0,397.0,28.0,259.0,47.0,70.0,Exact,both
jose alvarado,1890653.0,2024.0,397.0,117.0,128.0,40.0,56.0,Exact,both
stacey augmon,2400000.0,2004.0,397.0,85.0,174.0,76.0,69.0,Exact,both
joe ingles,507336.0,2015.0,396.0,182.0,175.0,98.0,79.0,Exact,both
hanno mottola,465000.0,2002.0,396.0,50.0,268.0,70.0,82.0,Exact,both
wayne ellington,2083042.0,2013.0,396.0,62.0,114.0,33.0,38.0,Exact,both
grant long,2200000.0,2001.0,396.0,83.0,274.0,62.0,66.0,Exact,both
jason smith,2500000.0,2012.0,396.0,34.0,196.0,40.0,40.0,Exact,both
emmanuel mudiay,1620564.0,2020.0,395.0,116.0,126.0,76.0,54.0,Exact,both
marshon brooks,1160040.0,2013.0,394.0,76.0,104.0,69.0,73.0,Exact,both
aaron brooks,2016692.0,2011.0,394.0,129.0,51.0,55.0,34.0,Exact,both
jamario moon,711517.0,2009.0,393.0,70.0,249.0,31.0,54.0,Exact,both
demarre carroll,885120.0,2013.0,393.0,61.0,188.0,34.0,66.0,Exact,both
moritz wagner,2063520.0,2020.0,393.0,56.0,219.0,66.0,45.0,Exact,both
dorell wright,1325160.0,2007.0,393.0,95.0,272.0,65.0,66.0,Exact,both
al thornton,211084.0,2011.0,393.0,51.0,156.0,44.0,49.0,Exact,both
anthony tolliver,884293.0,2014.0,393.0,42.0,168.0,23.0,64.0,Exact,both
jae crowder,600491.0,2013.0,392.0,94.0,187.0,49.0,78.0,Exact,both
dj white,2001167.0,2012.0,392.0,47.0,209.0,43.0,58.0,Exact,both
georges niang,1645357.0,2020.0,392.0,44.0,127.0,30.0,66.0,Exact,both
donald sloan,948163.0,2015.0,391.0,190.0,143.0,65.0,53.0,Exact,both
malcolm delaney,2500000.0,2017.0,391.0,193.0,123.0,95.0,73.0,Exact,both
hedo turkoglu,1131000.0,2001.0,391.0,69.0,210.0,55.0,74.0,Exact,both
markieff morris,427288.0,2019.0,391.0,60.0,174.0,47.0,34.0,Exact,both
kent bazemore,2000000.0,2015.0,390.0,78.0,222.0,73.0,75.0,Exact,both
gary neal,2139000.0,2016.0,390.0,47.0,83.0,29.0,40.0,Exact,both
willie cauleystein,2177483.0,2020.0,390.0,70.0,315.0,40.0,54.0,Exact,both
frank jackson,852004.0,2021.0,390.0,36.0,86.0,34.0,40.0,Exact,both
patrick ewing,2118000.0,2002.0,390.0,35.0,263.0,65.0,65.0,Exact,both
xavier tillman,1584298.0,2021.0,390.0,75.0,256.0,45.0,59.0,Exact,both
trajan langdon,1500000.0,2001.0,389.0,81.0,89.0,52.0,65.0,Exact,both
lonnie walker iv,2689920.0,2020.0,389.0,68.0,139.0,44.0,61.0,Exact,both
thabo sefolosha,1931160.0,2009.0,389.0,111.0,242.0,64.0,66.0,Exact,both
oscar torres,333000.0,2002.0,389.0,40.0,122.0,49.0,65.0,Exact,both
james ennis iii,1621415.0,2019.0,389.0,41.0,182.0,34.0,58.0,Exact,both
damien wilkins,854389.0,2013.0,388.0,91.0,105.0,49.0,61.0,Exact,both
gordon hayward,2356320.0,2011.0,388.0,81.0,139.0,70.0,72.0,Exact,both
trey burke,1795015.0,2019.0,388.0,94.0,62.0,29.0,33.0,Exact,both
cheick diallo,1544951.0,2019.0,387.0,33.0,332.0,49.0,64.0,Exact,both
jakarr sampson,507336.0,2015.0,386.0,77.0,163.0,76.0,74.0,Exact,both
javale mcgee,1496640.0,2010.0,386.0,14.0,243.0,51.0,60.0,Exact,both
kyle korver,1620564.0,2020.0,386.0,68.0,122.0,48.0,58.0,Exact,both
terrence jones,1618680.0,2015.0,386.0,36.0,220.0,37.0,33.0,Exact,both
maxi kleber,815615.0,2018.0,386.0,51.0,234.0,30.0,72.0,Exact,both
pj dozier,2148304.0,2021.0,385.0,92.0,182.0,46.0,50.0,Exact,both
david harrison,898200.0,2006.0,385.0,14.0,254.0,79.0,67.0,Exact,both
allen iverson,650686.0,2010.0,385.0,113.0,79.0,64.0,28.0,Exact,both
kyle singler,1090000.0,2015.0,385.0,67.0,139.0,42.0,54.0,Exact,both
andrew nicholson,2380593.0,2016.0,384.0,25.0,201.0,41.0,56.0,Exact,both
kenneth faried,683661.0,2019.0,384.0,20.0,250.0,33.0,37.0,Exact,both
james johnson,634610.0,2014.0,384.0,111.0,166.0,66.0,52.0,Exact,both
anthony randolph,1837560.0,2010.0,384.0,42.0,215.0,49.0,33.0,Exact,both
lance stephenson,1867297.0,2022.0,384.0,165.0,127.0,72.0,46.0,Exact,both
lamar stevens,1755313.0,2022.0,383.0,44.0,164.0,41.0,63.0,Exact,both
isaiah jackson,2776397.0,2024.0,383.0,50.0,238.0,39.0,60.0,Exact,both
ronny turiaf,664209.0,2007.0,383.0,63.0,259.0,52.0,72.0,Exact,both
predrag drobnjak,639000.0,2004.0,382.0,39.0,196.0,48.0,61.0,Exact,both
jj redick,2139720.0,2009.0,382.0,73.0,109.0,54.0,64.0,Exact,both
eric maynor,1318920.0,2010.0,382.0,266.0,129.0,85.0,81.0,Exact,both
devean george,1974259.0,2007.0,381.0,33.0,213.0,51.0,60.0,Exact,both
eric paschall,1849950.0,2021.0,381.0,51.0,128.0,43.0,40.0,Exact,both
hamidou diallo,2027733.0,2021.0,381.0,77.0,165.0,49.0,32.0,Exact,both
ben wallace,825497.0,2010.0,381.0,105.0,597.0,64.0,69.0,Exact,both
daniel gafford,1849950.0,2021.0,380.0,29.0,231.0,41.0,54.0,Exact,both
john henson,1823280.0,2013.0,380.0,31.0,297.0,47.0,63.0,Exact,both
felipe lopez,831000.0,2001.0,380.0,73.0,160.0,56.0,47.0,Exact,both
devin brown,1107572.0,2010.0,379.0,58.0,109.0,57.0,39.0,Exact,both
drew eubanks,2416341.0,2024.0,379.0,63.0,322.0,61.0,75.0,Exact,both
jaylen nowell,1849950.0,2021.0,379.0,62.0,95.0,28.0,42.0,Exact,both
tarik black,507336.0,2015.0,379.0,42.0,368.0,48.0,63.0,Exact,both
tony allen,1037280.0,2007.0,379.0,56.0,124.0,75.0,33.0,Exact,both
fred jones,459782.0,2009.0,378.0,188.0,126.0,66.0,52.0,Exact,both
nerlens noel,1757429.0,2019.0,378.0,45.0,325.0,48.0,77.0,Exact,both
edmond sumner,2086832.0,2023.0,378.0,68.0,79.0,50.0,53.0,Exact,both
kirk hinrich,2732000.0,2015.0,377.0,148.0,121.0,73.0,66.0,Exact,both
meyers leonard,2126520.0,2013.0,377.0,33.0,255.0,49.0,69.0,Exact,both
francisco garcia,1016400.0,2006.0,377.0,94.0,185.0,75.0,67.0,Exact,both
shake milton,1455697.0,2020.0,377.0,104.0,88.0,47.0,40.0,Exact,both
reggie evans,1760000.0,2006.0,377.0,38.0,502.0,85.0,67.0,Exact,both
austin rivers,2238360.0,2013.0,377.0,127.0,109.0,74.0,61.0,Exact,both
dean wade,1849950.0,2021.0,376.0,74.0,215.0,30.0,63.0,Exact,both
aaron brooks,2400000.0,2013.0,376.0,114.0,80.0,67.0,53.0,Exact,both
joffrey lauvergne,1709719.0,2017.0,375.0,70.0,251.0,56.0,70.0,Exact,both
quincy pondexter,1234320.0,2013.0,375.0,61.0,132.0,42.0,59.0,Exact,both
george lynch,2800000.0,2004.0,375.0,117.0,312.0,64.0,78.0,Exact,both
nicolas batum,1118760.0,2010.0,375.0,44.0,141.0,27.0,37.0,Exact,both
john jenkins,1204560.0,2013.0,374.0,56.0,94.0,40.0,61.0,Exact,both
jakarr sampson,258489.0,2016.0,374.0,46.0,190.0,70.0,73.0,Exact,both
willie reed,1015696.0,2017.0,374.0,26.0,332.0,31.0,71.0,Exact,both
daniel theis,1378242.0,2019.0,374.0,68.0,225.0,33.0,66.0,Exact,both
reggie jackson,1260360.0,2013.0,374.0,122.0,166.0,53.0,70.0,Exact,both
joe smith,1200000.0,2009.0,374.0,41.0,263.0,25.0,57.0,Exact,both
caron butler,244489.0,2014.0,374.0,56.0,158.0,52.0,34.0,Exact,both
ryan hollins,2333333.0,2011.0,373.0,26.0,186.0,67.0,70.0,Exact,both
ty lawson,211744.0,2016.0,373.0,237.0,120.0,95.0,66.0,Exact,both
damion lee,2148304.0,2021.0,373.0,73.0,180.0,30.0,57.0,Exact,both
lance stephenson,1867297.0,2022.0,373.0,154.0,112.0,68.0,40.0,Exact,both
marco belinelli,1446720.0,2009.0,372.0,88.0,71.0,59.0,42.0,Exact,both
kendall gill,590000.0,2002.0,372.0,100.0,184.0,55.0,65.0,Exact,both
jerome williams,2750000.0,2001.0,372.0,45.0,382.0,63.0,59.0,Exact,both
joe johnson,473835.0,2018.0,372.0,83.0,172.0,49.0,55.0,Exact,both
wenyen gabriel,1991984.0,2023.0,372.0,36.0,286.0,46.0,68.0,Exact,both
shammond williams,1987000.0,2003.0,372.0,128.0,110.0,61.0,51.0,Exact,both
sterling brown,1378242.0,2019.0,372.0,84.0,184.0,46.0,58.0,Exact,both
jared dudley,1222320.0,2009.0,372.0,56.0,205.0,43.0,68.0,Exact,both
josh howard,2150000.0,2012.0,372.0,50.0,158.0,53.0,43.0,Exact,both
josh christopher,2515172.0,2023.0,372.0,73.0,71.0,60.0,64.0,Exact,both
hubert davis,752000.0,2001.0,371.0,61.0,109.0,56.0,51.0,Exact,both
lou amundson,855189.0,2010.0,371.0,31.0,346.0,57.0,79.0,Exact,both
frank jackson,1618520.0,2020.0,371.0,61.0,83.0,49.0,59.0,Exact,both
jerian grant,1643040.0,2017.0,370.0,121.0,111.0,44.0,63.0,Exact,both
reggie jackson,512721.0,2020.0,370.0,126.0,92.0,51.0,31.0,Exact,both
moses brown,1523364.0,2021.0,370.0,10.0,383.0,43.0,43.0,Exact,both
keith mcleod,1125000.0,2006.0,370.0,151.0,78.0,76.0,66.0,Exact,both
kyle lowry,1163520.0,2009.0,370.0,178.0,111.0,79.0,49.0,Exact,both
omari spellman,1897800.0,2020.0,370.0,47.0,219.0,54.0,49.0,Exact,both
jordan mcrae,1645357.0,2020.0,370.0,82.0,104.0,38.0,29.0,Exact,both
john lucas iii,915852.0,2012.0,369.0,108.0,76.0,42.0,49.0,Exact,both
tony allen,969600.0,2006.0,369.0,67.0,111.0,67.0,51.0,Exact,both
roger mason jr,854389.0,2013.0,369.0,74.0,132.0,51.0,69.0,Exact,both
matt maloney,548000.0,2001.0,369.0,154.0,117.0,70.0,55.0,Exact,both
tarence kinsey,412718.0,2007.0,369.0,41.0,97.0,46.0,48.0,Exact,both
dennis smith,2603356.0,2024.0,369.0,203.0,164.0,68.0,56.0,Fuzzy,both
sebastian telfair,1567500.0,2012.0,368.0,138.0,91.0,68.0,60.0,Exact,both
jordan goodwin,2273654.0,2024.0,368.0,155.0,253.0,56.0,57.0,Exact,both
anthony parker,2250000.0,2012.0,367.0,120.0,138.0,50.0,51.0,Exact,both
david andersen,2314815.0,2010.0,367.0,44.0,208.0,37.0,63.0,Exact,both
ac green,2250000.0,2001.0,367.0,39.0,313.0,45.0,82.0,Exact,both
josh smith,2077000.0,2015.0,367.0,132.0,202.0,72.0,28.0,Exact,both
danuel house jr,247827.0,2019.0,366.0,40.0,140.0,35.0,39.0,Exact,both
aaron brooks,2400000.0,2013.0,366.0,108.0,78.0,63.0,46.0,Exact,both
jeremiah robinsonearl,2312695.0,2022.0,366.0,49.0,274.0,39.0,49.0,Exact,both
ike diogu,2137200.0,2007.0,366.0,25.0,203.0,67.0,59.0,Exact,both
boris diaw,241158.0,2012.0,365.0,205.0,280.0,112.0,57.0,Exact,both
hubert davis,2368000.0,2002.0,365.0,107.0,77.0,44.0,51.0,Exact,both
willy hernangomez,2117043.0,2021.0,365.0,50.0,334.0,34.0,47.0,Exact,both
reggie williams,118435.0,2010.0,365.0,66.0,110.0,29.0,24.0,Exact,both
timothe luwawucabarrot,654469.0,2020.0,365.0,29.0,127.0,37.0,47.0,Exact,both
ryan bowen,630000.0,2002.0,364.0,52.0,299.0,41.0,75.0,Exact,both
keith bogans,2565000.0,2009.0,364.0,64.0,202.0,41.0,65.0,Exact,both
tyler zeller,2616975.0,2016.0,364.0,29.0,178.0,46.0,60.0,Exact,both
john konchar,2438662.0,2023.0,364.0,100.0,310.0,37.0,72.0,Exact,both
trendon watford,889034.0,2022.0,364.0,81.0,199.0,44.0,48.0,Exact,both
arron afflalo,1015440.0,2009.0,363.0,44.0,134.0,43.0,74.0,Exact,both
george lynch,2600000.0,2003.0,363.0,104.0,353.0,52.0,81.0,Exact,both
kenrich williams,2312695.0,2022.0,363.0,108.0,220.0,46.0,49.0,Exact,both
reggie evans,1622617.0,2013.0,363.0,43.0,888.0,111.0,80.0,Exact,both
markel brown,845059.0,2016.0,363.0,91.0,122.0,54.0,62.0,Exact,both
eddie house,1352181.0,2011.0,362.0,62.0,92.0,29.0,56.0,Exact,both
jeff adrien,916099.0,2014.0,362.0,38.0,306.0,39.0,53.0,Exact,both
bobby brown,442114.0,2009.0,361.0,117.0,52.0,63.0,68.0,Exact,both
theo maledon,2312695.0,2022.0,361.0,111.0,131.0,65.0,51.0,Exact,both
jeff teague,1476840.0,2011.0,361.0,138.0,102.0,64.0,70.0,Exact,both
emanual davis,611000.0,2001.0,361.0,137.0,154.0,77.0,62.0,Exact,both
deyonta davis,1312611.0,2018.0,360.0,40.0,250.0,32.0,62.0,Exact,both
pat connaughton,1723050.0,2020.0,360.0,107.0,284.0,52.0,67.0,Exact,both
zydrunas ilgauskas,1352181.0,2011.0,360.0,26.0,287.0,52.0,72.0,Exact,both
keyon dooling,2256000.0,2004.0,360.0,130.0,79.0,65.0,58.0,Exact,both
larry nance jr,2272391.0,2018.0,360.0,57.0,284.0,41.0,42.0,Exact,both
dell curry,2100000.0,2002.0,360.0,61.0,81.0,41.0,56.0,Exact,both
keith bogans,1600000.0,2011.0,359.0,101.0,148.0,41.0,82.0,Exact,both
tony allen,2500000.0,2009.0,359.0,66.0,104.0,77.0,46.0,Exact,both
quentin grimes,2456609.0,2024.0,359.0,66.0,100.0,28.0,51.0,Exact,both
marcus thornton,762195.0,2011.0,359.0,43.0,131.0,37.0,46.0,Exact,both
jerry stackhouse,422460.0,2010.0,358.0,70.0,100.0,66.0,42.0,Exact,both
chuck hayes,2147750.0,2010.0,358.0,139.0,465.0,74.0,82.0,Exact,both
gary payton,744551.0,2007.0,358.0,201.0,132.0,66.0,68.0,Exact,both
jusuf nurkic,1921320.0,2017.0,358.0,60.0,260.0,81.0,45.0,Fuzzy,both
randy foye,2500000.0,2017.0,357.0,135.0,155.0,80.0,69.0,Exact,both
stacey augmon,2400000.0,2002.0,357.0,103.0,225.0,54.0,77.0,Exact,both
troy hudson,523000.0,2001.0,357.0,162.0,105.0,92.0,75.0,Exact,both
luther head,825497.0,2010.0,357.0,72.0,80.0,54.0,47.0,Exact,both
kris dunn,2663338.0,2024.0,357.0,254.0,189.0,79.0,66.0,Exact,both
thon maker,2799720.0,2018.0,356.0,46.0,225.0,44.0,74.0,Exact,both
ivan johnson,473604.0,2012.0,356.0,32.0,226.0,69.0,56.0,Exact,both
sergio rodriguez,874000.0,2009.0,356.0,286.0,130.0,119.0,80.0,Exact,both
matt barnes,1765000.0,2011.0,356.0,71.0,228.0,58.0,53.0,Exact,both
jae crowder,788872.0,2014.0,356.0,60.0,194.0,41.0,78.0,Exact,both
michael curry,2200000.0,2001.0,356.0,132.0,121.0,61.0,68.0,Exact,both
pero antic,1250000.0,2015.0,356.0,49.0,189.0,49.0,63.0,Exact,both
dominic mcguire,711517.0,2009.0,356.0,198.0,428.0,92.0,79.0,Exact,both
shelvin mack,2433333.0,2016.0,355.0,149.0,106.0,81.0,28.0,Exact,both
nick van exel,719373.0,2006.0,355.0,123.0,91.0,57.0,65.0,Exact,both
anthony johnson,2640000.0,2007.0,355.0,201.0,101.0,76.0,67.0,Exact,both
jordan crawford,2162419.0,2014.0,354.0,57.0,63.0,50.0,42.0,Exact,both
kendrick perkins,936480.0,2006.0,354.0,69.0,404.0,107.0,68.0,Exact,both
matt bullard,1481000.0,2001.0,354.0,42.0,130.0,12.0,61.0,Exact,both
troy williams,141931.0,2022.0,354.0,105.0,87.0,43.0,56.0,Fuzzy,both
shaun livingston,773976.0,2013.0,354.0,177.0,121.0,59.0,49.0,Exact,both
dermarr johnson,719373.0,2006.0,354.0,55.0,96.0,46.0,58.0,Exact,both
ian mahinmi,915852.0,2012.0,354.0,12.0,289.0,50.0,61.0,Exact,both
rj hampton,2673175.0,2021.0,354.0,87.0,179.0,53.0,51.0,Exact,both
quincy douby,1333920.0,2008.0,354.0,53.0,83.0,59.0,74.0,Exact,both
garrison mathews,838523.0,2021.0,354.0,26.0,87.0,10.0,64.0,Exact,both
ty jerome,2806695.0,2021.0,353.0,120.0,91.0,47.0,33.0,Exact,both
patty mills,937195.0,2011.0,353.0,109.0,51.0,62.0,64.0,Exact,both
goran dragic,1972000.0,2011.0,353.0,149.0,86.0,96.0,48.0,Exact,both
josh powell,800000.0,2008.0,353.0,47.0,331.0,65.0,64.0,Exact,both
malachi flynn,2377179.0,2021.0,353.0,137.0,116.0,43.0,47.0,Exact,both
michael carterwilliams,2300040.0,2015.0,353.0,140.0,99.0,79.0,25.0,Exact,both
johan petro,936600.0,2006.0,353.0,15.0,296.0,60.0,68.0,Exact,both
dan dickau,770610.0,2008.0,352.0,172.0,97.0,55.0,67.0,Exact,both
nikola jovic,2421887.0,2024.0,352.0,90.0,192.0,42.0,46.0,Fuzzy,both
james posey,1723000.0,2003.0,352.0,78.0,145.0,66.0,25.0,Exact,both
pero antic,1200000.0,2014.0,352.0,58.0,209.0,55.0,50.0,Exact,both
francisco elson,719373.0,2006.0,352.0,47.0,339.0,65.0,72.0,Exact,both
steve blake,2077000.0,2015.0,350.0,288.0,137.0,104.0,81.0,Exact,both
antoine wright,1680600.0,2008.0,350.0,80.0,147.0,50.0,56.0,Exact,both
robert sacre,788872.0,2014.0,350.0,51.0,254.0,44.0,65.0,Exact,both
jarvis hayes,2062800.0,2010.0,350.0,40.0,108.0,28.0,45.0,Exact,both
kyle anderson,1142880.0,2016.0,350.0,123.0,244.0,59.0,78.0,Exact,both
derek fisher,2329545.0,2012.0,350.0,170.0,121.0,73.0,63.0,Exact,both
dorian finneysmith,543471.0,2017.0,350.0,67.0,222.0,45.0,81.0,Exact,both
jason collins,1067000.0,2002.0,350.0,81.0,301.0,72.0,77.0,Exact,both
henry sims,788872.0,2014.0,350.0,52.0,237.0,41.0,46.0,Exact,both
keyon dooling,1769000.0,2003.0,350.0,89.0,72.0,60.0,55.0,Exact,both
john konchar,2543964.0,2022.0,349.0,109.0,329.0,29.0,72.0,Exact,both
alex caruso,2750000.0,2020.0,349.0,124.0,123.0,53.0,64.0,Exact,both
jermaine oneal,2000000.0,2014.0,349.0,25.0,242.0,52.0,44.0,Exact,both
austin daye,1677840.0,2010.0,349.0,34.0,174.0,48.0,69.0,Exact,both
derek anderson,1670000.0,2006.0,349.0,101.0,143.0,54.0,43.0,Exact,both
larry nance jr,1155600.0,2016.0,349.0,44.0,312.0,41.0,63.0,Exact,both
fabricio oberto,2500000.0,2007.0,349.0,68.0,368.0,69.0,79.0,Exact,both
jose calderon,2333334.0,2006.0,349.0,288.0,141.0,101.0,64.0,Exact,both
eric maynor,1417800.0,2011.0,348.0,238.0,121.0,77.0,82.0,Exact,both
allen iverson,650686.0,2010.0,348.0,102.0,75.0,57.0,25.0,Exact,both
dorell wright,2040746.0,2008.0,347.0,60.0,220.0,29.0,44.0,Exact,both
shabazz napier,1845301.0,2020.0,347.0,187.0,110.0,76.0,36.0,Exact,both
nick calathes,490180.0,2014.0,347.0,207.0,137.0,101.0,71.0,Exact,both
christian wood,2790369.0,2024.0,347.0,49.0,254.0,50.0,50.0,Exact,both
keith bogans,825497.0,2010.0,347.0,95.0,176.0,53.0,79.0,Exact,both
trevor booker,1204560.0,2011.0,346.0,35.0,251.0,38.0,65.0,Exact,both
jalen mcdaniels,1849950.0,2021.0,346.0,53.0,169.0,45.0,47.0,Exact,both
isaiah livers,1657779.0,2023.0,346.0,41.0,143.0,30.0,52.0,Exact,both
alan williams,874636.0,2017.0,346.0,23.0,292.0,37.0,47.0,Exact,both
dahntay jones,2700000.0,2012.0,346.0,63.0,117.0,46.0,65.0,Exact,both
justin jackson,2807880.0,2019.0,346.0,68.0,146.0,22.0,52.0,Exact,both
aaron brooks,884293.0,2014.0,346.0,150.0,78.0,66.0,29.0,Exact,both
tony snell,1409040.0,2014.0,346.0,68.0,124.0,44.0,77.0,Exact,both
fred hoiberg,1000000.0,2002.0,345.0,136.0,210.0,32.0,79.0,Exact,both
abdel nader,1618520.0,2020.0,345.0,38.0,100.0,43.0,55.0,Exact,both
nazr mohammed,739000.0,2001.0,345.0,17.0,252.0,55.0,28.0,Exact,both
sean kilpatrick,134215.0,2016.0,345.0,29.0,56.0,31.0,31.0,Exact,both
david lee,861360.0,2006.0,345.0,43.0,303.0,51.0,67.0,Exact,both
luke walton,1125000.0,2006.0,345.0,156.0,247.0,78.0,69.0,Exact,both
chris gatling,2504000.0,2002.0,345.0,25.0,206.0,58.0,54.0,Exact,both
jannero pargo,1990000.0,2010.0,344.0,89.0,78.0,50.0,63.0,Exact,both
joel przybilla,1560000.0,2006.0,344.0,43.0,391.0,76.0,56.0,Exact,both
marreese speights,1773960.0,2011.0,344.0,30.0,210.0,40.0,64.0,Exact,both
jarred vanderbilt,2027733.0,2021.0,344.0,76.0,368.0,53.0,64.0,Exact,both
cory joseph,1120920.0,2014.0,343.0,114.0,107.0,43.0,68.0,Exact,both
marvin williams,604278.0,2020.0,343.0,60.0,183.0,33.0,58.0,Exact,both
kris humphries,1000000.0,2016.0,343.0,36.0,218.0,38.0,53.0,Exact,both
royce oneale,815615.0,2018.0,343.0,95.0,236.0,55.0,69.0,Exact,both
earl watson,854389.0,2011.0,343.0,278.0,182.0,116.0,80.0,Exact,both
wayne selden,1544951.0,2019.0,342.0,73.0,136.0,56.0,43.0,Exact,both
joe ingles,2050000.0,2016.0,342.0,96.0,151.0,65.0,81.0,Exact,both
trenton hassell,512000.0,2003.0,342.0,151.0,255.0,83.0,82.0,Exact,both
rajon rondo,2564753.0,2020.0,342.0,240.0,142.0,91.0,48.0,Exact,both
carl landry,427163.0,2008.0,342.0,21.0,207.0,26.0,42.0,Exact,both
milt palacio,326000.0,2001.0,342.0,151.0,102.0,80.0,58.0,Exact,both
darius bazley,2284800.0,2020.0,342.0,41.0,246.0,45.0,61.0,Exact,both
shaquille oneal,1352181.0,2011.0,341.0,26.0,178.0,56.0,37.0,Exact,both
shawne williams,1227985.0,2015.0,341.0,44.0,166.0,30.0,63.0,Exact,both
donatas motiejunas,1422720.0,2014.0,341.0,34.0,225.0,49.0,62.0,Exact,both
keith bogans,869373.0,2006.0,341.0,45.0,106.0,41.0,39.0,Exact,both
josh richardson,525093.0,2016.0,341.0,73.0,107.0,35.0,52.0,Exact,both
jason smith,1233840.0,2008.0,340.0,20.0,230.0,48.0,76.0,Exact,both
jalen mcdaniels,2061329.0,2022.0,340.0,58.0,170.0,36.0,55.0,Exact,both
beno udrih,967920.0,2007.0,340.0,122.0,82.0,56.0,73.0,Exact,both
brandan wright,915852.0,2012.0,340.0,13.0,174.0,21.0,49.0,Exact,both
ty jerome,2790081.0,2022.0,340.0,109.0,78.0,37.0,48.0,Exact,both
dante cunningham,716043.0,2015.0,340.0,50.0,256.0,35.0,66.0,Exact,both
damon jones,566000.0,2002.0,340.0,140.0,103.0,61.0,67.0,Exact,both
cj elleby,1755313.0,2022.0,339.0,87.0,227.0,56.0,58.0,Exact,both
matthew dellavedova,490180.0,2014.0,339.0,187.0,123.0,60.0,72.0,Exact,both
mike muscala,2782314.0,2021.0,339.0,28.0,132.0,21.0,35.0,Exact,both
chris douglasroberts,660619.0,2014.0,339.0,51.0,119.0,36.0,49.0,Exact,both
chris quinn,972581.0,2009.0,339.0,132.0,75.0,33.0,66.0,Exact,both
jamaal magloire,975000.0,2001.0,339.0,27.0,295.0,61.0,74.0,Exact,both
wes iwundu,1378242.0,2019.0,339.0,73.0,184.0,44.0,68.0,Exact,both
brevin knight,1600000.0,2008.0,338.0,328.0,142.0,71.0,74.0,Exact,both
dion glover,960000.0,2001.0,338.0,69.0,131.0,54.0,57.0,Exact,both
nick collison,2585668.0,2014.0,338.0,104.0,293.0,71.0,81.0,Exact,both
danny granger,249683.0,2014.0,338.0,41.0,133.0,46.0,41.0,Exact,both
malik allen,770610.0,2008.0,338.0,44.0,196.0,45.0,73.0,Exact,both
hilton armstrong,2032800.0,2009.0,338.0,29.0,195.0,80.0,70.0,Exact,both
cole aldrich,915243.0,2015.0,338.0,75.0,338.0,59.0,61.0,Exact,both
ish smith,861405.0,2015.0,338.0,180.0,100.0,78.0,55.0,Exact,both
mo williams,2100000.0,2016.0,338.0,98.0,72.0,57.0,41.0,Exact,both
michael bradley,1208000.0,2003.0,338.0,67.0,409.0,76.0,67.0,Exact,both
tony snell,1535880.0,2016.0,338.0,63.0,199.0,52.0,64.0,Exact,both
mychal mulder,1849950.0,2021.0,337.0,26.0,60.0,16.0,60.0,Exact,both
delon wright,2536898.0,2019.0,337.0,110.0,125.0,37.0,49.0,Exact,both
roshown mcleod,978000.0,2001.0,337.0,58.0,120.0,58.0,35.0,Exact,both
andre roberson,1210800.0,2016.0,337.0,47.0,251.0,35.0,70.0,Exact,both
alfonzo mckinnie,1349383.0,2019.0,337.0,31.0,247.0,30.0,72.0,Exact,both
deandre jordan,736420.0,2010.0,336.0,21.0,352.0,75.0,70.0,Exact,both
brad wanamaker,2742055.0,2021.0,336.0,174.0,105.0,71.0,61.0,Exact,both
wayne ellington,2383076.0,2019.0,336.0,43.0,60.0,26.0,28.0,Exact,both
ky bowman,350189.0,2020.0,335.0,131.0,121.0,70.0,45.0,Exact,both
taurean prince,2318280.0,2017.0,335.0,55.0,157.0,61.0,59.0,Exact,both
keita batesdiop,1999575.0,2022.0,335.0,41.0,231.0,45.0,59.0,Exact,both
roshown mcleod,978000.0,2001.0,335.0,58.0,118.0,57.0,34.0,Exact,both
spencer hawes,2028600.0,2008.0,334.0,44.0,230.0,56.0,71.0,Exact,both
luke kornet,2485012.0,2024.0,334.0,67.0,261.0,21.0,63.0,Exact,both
monta ellis,448762.0,2006.0,334.0,78.0,105.0,58.0,49.0,Exact,both
eric paschall,2061329.0,2022.0,334.0,36.0,106.0,27.0,58.0,Exact,both
david nwaba,1512601.0,2019.0,334.0,54.0,163.0,29.0,51.0,Exact,both
jason maxiell,973440.0,2007.0,334.0,14.0,186.0,53.0,67.0,Exact,both
renaldo balkman,1191240.0,2007.0,334.0,44.0,294.0,49.0,68.0,Exact,both
dante cunningham,2000000.0,2012.0,333.0,37.0,246.0,29.0,64.0,Exact,both
john lucas iii,1500000.0,2013.0,333.0,105.0,65.0,26.0,63.0,Exact,both
josh smith,947276.0,2016.0,332.0,90.0,192.0,77.0,55.0,Exact,both
eddie jones,337238.0,2007.0,332.0,76.0,129.0,24.0,35.0,Exact,both
ryan kelly,1650000.0,2015.0,332.0,92.0,146.0,37.0,52.0,Exact,both
chimezie metu,2777404.0,2024.0,332.0,46.0,194.0,52.0,51.0,Exact,both
slava medvedenko,465000.0,2002.0,331.0,43.0,158.0,42.0,71.0,Exact,both
