Player,Salary,Season,PTS,AST,REB,TOV,GP,IntegrationMethod,Source
trenton hassell,4350000.0,2008.0,123.0,41.0,83.0,22.0,63.0,Exact,both
trenton hassell,4350000.0,2008.0,76.0,26.0,44.0,14.0,37.0,Exact,both
trenton hassell,4350000.0,2009.0,194.0,51.0,146.0,30.0,53.0,Exact,both
trenton hassell,4350000.0,2010.0,232.0,50.0,152.0,47.0,52.0,Exact,both
trenton hassell,4350000.0,2008.0,47.0,15.0,39.0,8.0,26.0,Exact,both
boban marjanovic,4348747.0,2023.0,102.0,9.0,60.0,14.0,31.0,Fuzzy,both
greivis vasquez,4347826.0,2017.0,7.0,5.0,2.0,1.0,3.0,Exact,both
jameer nelson,4345000.0,2016.0,299.0,190.0,115.0,66.0,39.0,Exact,both
justise winslow,4344594.0,2023.0,196.0,98.0,145.0,43.0,29.0,Exact,both
udonis haslem,4340000.0,2013.0,290.0,38.0,404.0,45.0,75.0,Exact,both
udonis haslem,4340000.0,2014.0,173.0,13.0,175.0,24.0,46.0,Exact,both
james jones,4330000.0,2010.0,146.0,17.0,45.0,11.0,36.0,Exact,both
luc mbah a moute,4320500.0,2020.0,5.0,0.0,2.0,1.0,3.0,Exact,both
mike scott,4320500.0,2019.0,211.0,22.0,102.0,17.0,27.0,Exact,both
mike scott,4320500.0,2019.0,248.0,44.0,174.0,27.0,52.0,Exact,both
luc mbah a moute,4320500.0,2019.0,20.0,2.0,7.0,2.0,4.0,Exact,both
tony bradley,4316678.0,2021.0,109.0,17.0,104.0,6.0,20.0,Exact,both
tony bradley,4316678.0,2021.0,191.0,20.0,135.0,27.0,22.0,Exact,both
tony bradley,4316678.0,2021.0,300.0,37.0,239.0,33.0,42.0,Exact,both
alex len,4315489.0,2022.0,235.0,45.0,161.0,43.0,39.0,Exact,both
mario chalmers,4300000.0,2016.0,33.0,19.0,14.0,9.0,6.0,Exact,both
matt carroll,4300000.0,2011.0,235.0,23.0,68.0,23.0,54.0,Exact,both
eric williams,4296000.0,2007.0,42.0,6.0,14.0,5.0,16.0,Exact,both
eric williams,4296000.0,2007.0,54.0,7.0,17.0,7.0,21.0,Exact,both
eric williams,4296000.0,2007.0,12.0,1.0,3.0,2.0,5.0,Exact,both
emmanuel mudiay,4294480.0,2018.0,194.0,85.0,58.0,41.0,22.0,Exact,both
dylan windler,4280676.0,2023.0,5.0,1.0,0.0,1.0,3.0,Exact,both
jonathan bender,4278000.0,2004.0,148.0,9.0,40.0,33.0,21.0,Exact,both
otto porter jr,4278000.0,2014.0,78.0,10.0,57.0,14.0,37.0,Exact,both
dragan bender,4276320.0,2017.0,146.0,23.0,103.0,32.0,43.0,Exact,both
boban marjanovic,4265420.0,2021.0,156.0,10.0,128.0,12.0,33.0,Fuzzy,both
stanley johnson,4264651.0,2023.0,174.0,67.0,95.0,33.0,30.0,Exact,both
marcus banks,4260000.0,2009.0,56.0,28.0,18.0,14.0,22.0,Exact,both
marcus banks,4260000.0,2009.0,42.0,22.0,15.0,11.0,16.0,Exact,both
marcus banks,4260000.0,2009.0,14.0,6.0,3.0,3.0,6.0,Exact,both
ramon sessions,4257973.0,2012.0,291.0,142.0,87.0,59.0,23.0,Exact,both
brevin knight,4250000.0,2001.0,324.0,286.0,161.0,84.0,47.0,Exact,both
brevin knight,4250000.0,2001.0,9.0,25.0,7.0,7.0,6.0,Exact,both
damon stoudamire,4250000.0,2006.0,317.0,128.0,95.0,55.0,27.0,Exact,both
chris duarte,4246952.0,2024.0,230.0,44.0,106.0,26.0,59.0,Exact,both
kira lewis,4245690.0,2023.0,114.0,23.0,33.0,10.0,25.0,Fuzzy,both
george hill,4241152.0,2023.0,175.0,89.0,67.0,27.0,35.0,Exact,both
george hill,4241152.0,2023.0,57.0,21.0,18.0,7.0,11.0,Exact,both
george hill,4241152.0,2023.0,232.0,110.0,85.0,34.0,46.0,Exact,both
zach collins,4240200.0,2020.0,77.0,16.0,69.0,14.0,11.0,Exact,both
ochai agbaji,4236449.0,2024.0,181.0,36.0,90.0,30.0,27.0,Exact,both
ochai agbaji,4236449.0,2024.0,274.0,47.0,126.0,34.0,51.0,Exact,both
chris andersen,4234000.0,2012.0,168.0,6.0,148.0,17.0,32.0,Exact,both
kobe bufkin,4215900.0,2024.0,81.0,27.0,33.0,10.0,17.0,Exact,both
aaron nesmith,4214722.0,2021.0,218.0,23.0,127.0,23.0,46.0,Exact,both
sekou doumbouya,4203754.0,2021.0,285.0,47.0,143.0,44.0,56.0,Exact,both
dewayne dedmon,4201411.0,2021.0,113.0,12.0,86.0,13.0,16.0,Exact,both
zeljko rebraca,4200000.0,2004.0,25.0,2.0,9.0,4.0,3.0,Exact,both
marreese speights,4200000.0,2013.0,262.0,18.0,189.0,35.0,40.0,Exact,both
zeljko rebraca,4200000.0,2004.0,66.0,4.0,49.0,13.0,21.0,Exact,both
moochie norris,4200000.0,2006.0,60.0,21.0,20.0,17.0,16.0,Exact,both
moochie norris,4200000.0,2006.0,125.0,50.0,54.0,33.0,45.0,Exact,both
nate robinson,4200000.0,2011.0,13.0,6.0,1.0,2.0,4.0,Exact,both
moochie norris,4200000.0,2006.0,65.0,29.0,34.0,16.0,29.0,Exact,both
zeljko rebraca,4200000.0,2004.0,91.0,6.0,58.0,17.0,24.0,Exact,both
aaron nesmith,4198929.0,2022.0,196.0,22.0,89.0,31.0,52.0,Exact,both
nerlens noel,4187599.0,2018.0,131.0,20.0,168.0,26.0,30.0,Exact,both
alex len,4160000.0,2020.0,89.0,8.0,91.0,16.0,15.0,Exact,both
michael stewart,4160000.0,2003.0,36.0,6.0,55.0,10.0,47.0,Exact,both
adam morrison,4159200.0,2009.0,199.0,38.0,72.0,29.0,44.0,Exact,both
adam morrison,4159200.0,2009.0,209.0,41.0,80.0,32.0,52.0,Exact,both
adam morrison,4159200.0,2009.0,10.0,3.0,8.0,3.0,8.0,Exact,both
frank ntilikina,4155720.0,2019.0,246.0,121.0,87.0,56.0,43.0,Exact,both
shawn bradley,4155000.0,2002.0,215.0,20.0,176.0,25.0,53.0,Exact,both
alex len,4154844.0,2023.0,43.0,12.0,60.0,16.0,26.0,Exact,both
thabo sefolosha,4150000.0,2015.0,278.0,75.0,223.0,38.0,52.0,Exact,both
ronny turiaf,4140000.0,2010.0,207.0,90.0,191.0,49.0,42.0,Exact,both
darko milicic,4135200.0,2006.0,266.0,41.0,151.0,51.0,55.0,Exact,both
darko milicic,4135200.0,2006.0,229.0,32.0,123.0,36.0,30.0,Exact,both
darko milicic,4135200.0,2006.0,37.0,9.0,28.0,15.0,25.0,Exact,both
derrick favors,4133280.0,2011.0,180.0,18.0,115.0,21.0,22.0,Exact,both
moses moody,4119141.0,2022.0,228.0,23.0,80.0,13.0,52.0,Exact,both
dwight powell,4118855.0,2024.0,208.0,84.0,214.0,32.0,63.0,Exact,both
seth curry,4118855.0,2024.0,154.0,30.0,52.0,16.0,36.0,Exact,both
troy brown,4118855.0,2024.0,93.0,25.0,72.0,12.0,22.0,Fuzzy,both
seth curry,4118855.0,2024.0,226.0,44.0,68.0,21.0,44.0,Exact,both
seth curry,4118855.0,2024.0,72.0,14.0,16.0,5.0,8.0,Exact,both
troy brown,4118855.0,2024.0,247.0,60.0,144.0,30.0,59.0,Fuzzy,both
troy brown,4118855.0,2024.0,154.0,35.0,72.0,18.0,37.0,Fuzzy,both
troy brown,4110451.0,2021.0,161.0,29.0,105.0,21.0,34.0,Fuzzy,both
troy brown,4110451.0,2021.0,71.0,10.0,44.0,5.0,13.0,Fuzzy,both
troy brown,4110451.0,2021.0,90.0,19.0,61.0,16.0,21.0,Fuzzy,both
jeff teague,4110433.0,2021.0,138.0,59.0,31.0,25.0,21.0,Exact,both
jeff teague,4110433.0,2021.0,233.0,73.0,57.0,39.0,34.0,Exact,both
glenn robinson iii,4075000.0,2019.0,198.0,21.0,71.0,18.0,47.0,Exact,both
james johnson,4072637.0,2023.0,51.0,15.0,30.0,8.0,18.0,Exact,both
anthony carter,4063000.0,2004.0,22.0,12.0,11.0,12.0,5.0,Exact,both
samuel dalembert,4051527.0,2015.0,128.0,29.0,168.0,39.0,32.0,Exact,both
boban marjanovic,4047216.0,2022.0,98.0,3.0,39.0,15.0,23.0,Fuzzy,both
ervin johnson,4030000.0,2003.0,152.0,24.0,294.0,34.0,69.0,Exact,both
mark williams,4024286.0,2024.0,242.0,22.0,184.0,17.0,19.0,Exact,both
michael carterwilliams,4021681.0,2021.0,274.0,129.0,139.0,69.0,31.0,Exact,both
greg buckner,4010005.0,2009.0,155.0,57.0,130.0,38.0,63.0,Exact,both
james jones,4010000.0,2009.0,169.0,20.0,62.0,12.0,40.0,Exact,both
taj gibson,4001797.0,2021.0,241.0,36.0,250.0,22.0,45.0,Exact,both
zaza pachulia,4000000.0,2008.0,322.0,36.0,248.0,69.0,62.0,Exact,both
steve blake,4000000.0,2012.0,276.0,175.0,85.0,72.0,53.0,Exact,both
kwame brown,4000000.0,2009.0,243.0,32.0,290.0,50.0,58.0,Exact,both
travis knight,4000000.0,2003.0,60.0,14.0,62.0,10.0,32.0,Exact,both
jordan hill,4000000.0,2017.0,12.0,0.0,14.0,4.0,7.0,Exact,both
udonis haslem,4000000.0,2017.0,31.0,6.0,36.0,8.0,16.0,Exact,both
lance stephenson,4000000.0,2017.0,58.0,29.0,18.0,11.0,6.0,Exact,both
lance stephenson,4000000.0,2017.0,21.0,5.0,10.0,4.0,6.0,Exact,both
ryan gomes,4000000.0,2012.0,74.0,12.0,61.0,15.0,32.0,Exact,both
hakim warrick,4000000.0,2013.0,194.0,25.0,89.0,29.0,28.0,Exact,both
hakim warrick,4000000.0,2012.0,225.0,30.0,92.0,36.0,35.0,Exact,both
lavoy allen,4000000.0,2017.0,177.0,57.0,219.0,29.0,61.0,Exact,both
lance stephenson,4000000.0,2017.0,43.0,25.0,24.0,11.0,6.0,Exact,both
patrick mccaw,4000000.0,2020.0,170.0,79.0,86.0,29.0,37.0,Exact,both
kris humphries,4000000.0,2017.0,257.0,29.0,206.0,28.0,56.0,Exact,both
lance stephenson,4000000.0,2017.0,122.0,59.0,52.0,26.0,18.0,Exact,both
brandon rush,4000000.0,2013.0,14.0,2.0,1.0,3.0,2.0,Exact,both
steve blake,4000000.0,2011.0,319.0,170.0,156.0,73.0,79.0,Exact,both
dan majerle,4000000.0,2001.0,267.0,88.0,166.0,35.0,53.0,Exact,both
duane causwell,4000000.0,2001.0,76.0,5.0,83.0,23.0,31.0,Exact,both
ian mahinmi,4000000.0,2014.0,272.0,24.0,257.0,58.0,77.0,Exact,both
brandon rush,4000000.0,2014.0,79.0,24.0,44.0,20.0,38.0,Exact,both
steve blake,4000000.0,2014.0,256.0,205.0,103.0,71.0,27.0,Exact,both
ian mahinmi,4000000.0,2015.0,265.0,33.0,356.0,59.0,61.0,Exact,both
reggie bullock,4000000.0,2020.0,234.0,42.0,68.0,19.0,29.0,Fuzzy,both
steve blake,4000000.0,2014.0,122.0,102.0,56.0,31.0,28.0,Exact,both
anthony morrow,4000000.0,2013.0,39.0,4.0,4.0,4.0,17.0,Exact,both
anthony morrow,4000000.0,2013.0,164.0,13.0,30.0,8.0,41.0,Exact,both
brandon bass,4000000.0,2010.0,290.0,19.0,127.0,31.0,50.0,Exact,both
steve blake,4000000.0,2010.0,198.0,177.0,69.0,63.0,29.0,Exact,both
carlos arroyo,4000000.0,2006.0,158.0,155.0,70.0,45.0,50.0,Exact,both
kwame brown,4000000.0,2010.0,157.0,22.0,177.0,43.0,48.0,Exact,both
carlos arroyo,4000000.0,2006.0,291.0,77.0,60.0,38.0,27.0,Exact,both
alan anderson,4000000.0,2016.0,65.0,14.0,27.0,2.0,13.0,Exact,both
ronny turiaf,4000000.0,2011.0,267.0,92.0,207.0,41.0,64.0,Exact,both
bruce bowen,4000000.0,2009.0,214.0,40.0,145.0,25.0,80.0,Exact,both
sarunas jasikevicius,4000000.0,2007.0,113.0,61.0,21.0,31.0,26.0,Exact,both
sarunas jasikevicius,4000000.0,2007.0,273.0,111.0,48.0,59.0,37.0,Exact,both
anthony morrow,4000000.0,2013.0,125.0,9.0,26.0,4.0,24.0,Exact,both
jorge garbajosa,4000000.0,2008.0,22.0,3.0,15.0,1.0,7.0,Exact,both
hakim warrick,4000000.0,2013.0,190.0,25.0,89.0,29.0,27.0,Exact,both
hakim warrick,4000000.0,2013.0,4.0,0.0,0.0,0.0,1.0,Exact,both
aaron gordon,3992040.0,2015.0,243.0,33.0,169.0,38.0,47.0,Exact,both
malachi flynn,3988106.0,2024.0,31.0,6.0,6.0,3.0,14.0,Exact,both
malachi flynn,3988106.0,2024.0,192.0,51.0,43.0,27.0,24.0,Exact,both
malachi flynn,3988106.0,2024.0,157.0,73.0,65.0,33.0,31.0,Exact,both
marcus banks,3966207.0,2008.0,239.0,61.0,45.0,37.0,36.0,Exact,both
marcus banks,3966207.0,2008.0,125.0,25.0,20.0,16.0,24.0,Exact,both
marcus banks,3966207.0,2008.0,114.0,36.0,25.0,21.0,12.0,Exact,both
moses moody,3965646.0,2023.0,302.0,51.0,105.0,34.0,63.0,Exact,both
james johnson,3953496.0,2024.0,8.0,8.0,4.0,5.0,9.0,Exact,both
nemanja bjelica,3950001.0,2016.0,308.0,82.0,210.0,47.0,60.0,Exact,both
matt bonner,3945000.0,2014.0,197.0,31.0,130.0,16.0,61.0,Exact,both
stanley johnson,3940402.0,2019.0,96.0,28.0,42.0,26.0,18.0,Exact,both
greg anthony,3940000.0,2002.0,302.0,203.0,88.0,58.0,36.0,Exact,both
greg anthony,3940000.0,2002.0,172.0,79.0,44.0,36.0,24.0,Exact,both
eric williams,3938000.0,2006.0,91.0,15.0,50.0,15.0,28.0,Exact,both
cedric ceballos,3937000.0,2001.0,186.0,13.0,80.0,23.0,27.0,Exact,both
cedric ceballos,3937000.0,2001.0,261.0,20.0,106.0,32.0,40.0,Exact,both
cedric ceballos,3937000.0,2001.0,75.0,7.0,26.0,9.0,13.0,Exact,both
wally szczerbiak,3912000.0,2004.0,285.0,33.0,88.0,28.0,28.0,Exact,both
mario hezonja,3909840.0,2017.0,317.0,62.0,146.0,58.0,65.0,Exact,both
chucky atkins,3900000.0,2004.0,289.0,128.0,45.0,44.0,24.0,Exact,both
matt carroll,3900000.0,2012.0,142.0,38.0,58.0,24.0,53.0,Exact,both
chucky atkins,3900000.0,2004.0,249.0,95.0,48.0,48.0,40.0,Exact,both
marc jackson,3900000.0,2004.0,206.0,18.0,126.0,24.0,22.0,Exact,both
deshawn stevenson,3883929.0,2010.0,136.0,56.0,91.0,30.0,64.0,Exact,both
deshawn stevenson,3883929.0,2010.0,87.0,44.0,65.0,24.0,40.0,Exact,both
deshawn stevenson,3883929.0,2010.0,49.0,12.0,26.0,6.0,24.0,Exact,both
corey brewer,3875000.0,2011.0,69.0,12.0,23.0,10.0,13.0,Exact,both
bismack biyombo,3873398.0,2015.0,304.0,16.0,407.0,52.0,64.0,Exact,both
kris dunn,3872520.0,2017.0,293.0,188.0,166.0,89.0,78.0,Exact,both
quincy pondexter,3853931.0,2018.0,45.0,9.0,27.0,11.0,23.0,Exact,both
zeljko rebraca,3850000.0,2003.0,198.0,9.0,92.0,29.0,30.0,Exact,both
michael stewart,3840000.0,2002.0,22.0,3.0,25.0,4.0,11.0,Exact,both
eric gordon,3831184.0,2012.0,185.0,31.0,25.0,24.0,9.0,Exact,both
aj griffin,3823245.0,2024.0,48.0,5.0,18.0,8.0,20.0,Exact,both
dennis smith jr,3819960.0,2019.0,308.0,114.0,58.0,54.0,21.0,Exact,both
pat garrity,3818750.0,2008.0,66.0,13.0,44.0,17.0,31.0,Exact,both
jalen hoodschifino,3804871.0,2024.0,34.0,8.0,13.0,9.0,21.0,Exact,both
joel anthony,3800000.0,2014.0,22.0,2.0,31.0,2.0,21.0,Exact,both
joel anthony,3800000.0,2015.0,87.0,5.0,93.0,12.0,49.0,Exact,both
joel anthony,3800000.0,2014.0,28.0,2.0,38.0,3.0,33.0,Exact,both
joel anthony,3800000.0,2014.0,6.0,0.0,7.0,1.0,12.0,Exact,both
joel anthony,3800000.0,2013.0,87.0,13.0,115.0,22.0,62.0,Exact,both
kurt thomas,3800000.0,2010.0,210.0,47.0,291.0,48.0,70.0,Exact,both
raymond felton,3793693.0,2015.0,108.0,41.0,26.0,18.0,29.0,Exact,both
tim hardaway,3780000.0,2003.0,49.0,24.0,15.0,11.0,10.0,Exact,both
nickeil alexanderwalker,3771404.0,2022.0,53.0,17.0,23.0,8.0,15.0,Exact,both
martell webster,3771133.0,2009.0,0.0,0.0,0.0,0.0,1.0,Exact,both
raef lafrentz,3755000.0,2002.0,292.0,29.0,200.0,34.0,27.0,Exact,both
greg buckner,3750746.0,2008.0,124.0,39.0,65.0,29.0,31.0,Exact,both
nazr mohammed,3750000.0,2012.0,171.0,14.0,170.0,26.0,63.0,Exact,both
nick collison,3750000.0,2016.0,123.0,52.0,171.0,50.0,59.0,Exact,both
steve novak,3750000.0,2014.0,178.0,13.0,58.0,5.0,54.0,Exact,both
nick collison,3750000.0,2017.0,33.0,12.0,31.0,4.0,20.0,Exact,both
kyle oquinn,3750000.0,2016.0,309.0,72.0,250.0,61.0,65.0,Exact,both
tracy murray,3740000.0,2003.0,61.0,12.0,23.0,14.0,31.0,Exact,both
goran dragic,3736201.0,2023.0,39.0,12.0,12.0,7.0,7.0,Exact,both
robert traylor,3726000.0,2003.0,268.0,50.0,262.0,53.0,69.0,Exact,both
demarcus cousins,3719241.0,2021.0,241.0,60.0,191.0,39.0,25.0,Exact,both
demarcus cousins,3719241.0,2021.0,125.0,16.0,72.0,25.0,16.0,Exact,both
mike muscala,3711008.0,2023.0,265.0,38.0,135.0,14.0,43.0,Exact,both
mike muscala,3711008.0,2023.0,118.0,12.0,68.0,9.0,20.0,Exact,both
joel anthony,3700000.0,2012.0,219.0,9.0,250.0,45.0,64.0,Exact,both
kwame brown,3697000.0,2002.0,258.0,43.0,198.0,43.0,57.0,Exact,both
steven hunter,3696000.0,2010.0,53.0,0.0,42.0,9.0,21.0,Exact,both
nick young,3695857.0,2012.0,214.0,10.0,36.0,24.0,22.0,Exact,both
brent price,3680000.0,2002.0,31.0,9.0,8.0,10.0,20.0,Exact,both
thomas robinson,3678360.0,2015.0,115.0,9.0,133.0,33.0,32.0,Exact,both
thomas robinson,3678360.0,2015.0,193.0,24.0,170.0,26.0,22.0,Exact,both
thomas robinson,3678360.0,2015.0,308.0,33.0,303.0,59.0,54.0,Exact,both
vitaly potapenko,3674584.0,2007.0,0.0,0.0,2.0,2.0,3.0,Exact,both
khem birch,3670087.0,2021.0,227.0,36.0,144.0,21.0,19.0,Exact,both
khem birch,3670087.0,2021.0,255.0,53.0,243.0,23.0,48.0,Exact,both
ervin johnson,3670000.0,2002.0,208.0,27.0,466.0,52.0,81.0,Exact,both
amir johnson,3666667.0,2008.0,221.0,29.0,235.0,39.0,62.0,Exact,both
amir johnson,3666667.0,2009.0,217.0,20.0,232.0,33.0,62.0,Exact,both
jud buechler,3666000.0,2002.0,111.0,32.0,116.0,15.0,66.0,Exact,both
jud buechler,3666000.0,2002.0,105.0,29.0,108.0,14.0,60.0,Exact,both
jud buechler,3666000.0,2002.0,6.0,3.0,8.0,1.0,6.0,Exact,both
ryan arcidiacono,3656074.0,2021.0,136.0,56.0,67.0,10.0,44.0,Exact,both
anthony carter,3656000.0,2003.0,199.0,203.0,83.0,81.0,49.0,Exact,both
darius songaila,3650000.0,2007.0,282.0,38.0,134.0,43.0,37.0,Exact,both
trey burke,3642494.0,2022.0,214.0,57.0,33.0,26.0,42.0,Exact,both
chuma okeke,3640308.0,2023.0,128.0,37.0,96.0,17.0,27.0,Exact,both
steven hunter,3638600.0,2008.0,39.0,0.0,29.0,7.0,19.0,Exact,both
tari eason,3631965.0,2024.0,215.0,27.0,153.0,20.0,22.0,Exact,both
matt bonner,3630000.0,2013.0,288.0,36.0,129.0,16.0,68.0,Exact,both
robert horry,3630000.0,2008.0,112.0,47.0,109.0,22.0,45.0,Exact,both
andrew declercq,3625000.0,2004.0,230.0,44.0,317.0,54.0,71.0,Exact,both
stanley johnson,3623000.0,2020.0,60.0,20.0,37.0,15.0,25.0,Exact,both
deshawn stevenson,3616072.0,2009.0,211.0,98.0,76.0,32.0,32.0,Exact,both
goga bitadze,3604304.0,2021.0,231.0,37.0,150.0,17.0,45.0,Exact,both
moochie norris,3600000.0,2004.0,234.0,121.0,65.0,64.0,66.0,Exact,both
moochie norris,3600000.0,2005.0,8.0,5.0,4.0,2.0,6.0,Exact,both
travis outlaw,3600000.0,2010.0,309.0,34.0,121.0,32.0,34.0,Exact,both
fabricio oberto,3600000.0,2009.0,142.0,59.0,142.0,38.0,54.0,Exact,both
jeff mcinnis,3600000.0,2007.0,165.0,124.0,62.0,42.0,38.0,Exact,both
travis knight,3600000.0,2002.0,98.0,8.0,104.0,27.0,49.0,Exact,both
travis outlaw,3600000.0,2010.0,200.0,26.0,83.0,20.0,23.0,Exact,both
travis outlaw,3600000.0,2010.0,109.0,8.0,38.0,12.0,11.0,Exact,both
moochie norris,3600000.0,2004.0,80.0,48.0,30.0,30.0,30.0,Exact,both
moochie norris,3600000.0,2004.0,154.0,73.0,35.0,34.0,36.0,Exact,both
moochie norris,3600000.0,2005.0,90.0,39.0,46.0,27.0,38.0,Exact,both
marcus banks,3600000.0,2007.0,221.0,60.0,38.0,40.0,45.0,Exact,both
moochie norris,3600000.0,2005.0,82.0,34.0,42.0,25.0,32.0,Exact,both
amir coffey,3599743.0,2023.0,172.0,53.0,53.0,21.0,50.0,Exact,both
jake layman,3581986.0,2020.0,210.0,15.0,57.0,24.0,23.0,Exact,both
robert swift,3579131.0,2009.0,86.0,9.0,89.0,8.0,26.0,Exact,both
thon maker,3569643.0,2020.0,281.0,43.0,167.0,45.0,60.0,Exact,both
jerome robinson,3567720.0,2020.0,122.0,46.0,60.0,26.0,42.0,Exact,both
jerome robinson,3567720.0,2020.0,197.0,41.0,69.0,23.0,21.0,Exact,both
jerome robinson,3567720.0,2020.0,319.0,87.0,129.0,49.0,63.0,Exact,both
timofey mozgov,3567096.0,2011.0,28.0,0.0,17.0,3.0,11.0,Exact,both
timofey mozgov,3567096.0,2011.0,163.0,15.0,121.0,35.0,45.0,Exact,both
timofey mozgov,3567096.0,2011.0,135.0,15.0,104.0,32.0,34.0,Exact,both
mark jackson,3565000.0,2001.0,170.0,163.0,120.0,58.0,29.0,Exact,both
jordan hill,3563600.0,2013.0,194.0,13.0,166.0,26.0,29.0,Exact,both
brandon knight,3553917.0,2015.0,147.0,49.0,23.0,23.0,11.0,Exact,both
allonzo trier,3551000.0,2020.0,155.0,28.0,29.0,22.0,24.0,Exact,both
paul pierce,3527920.0,2017.0,81.0,10.0,48.0,16.0,25.0,Exact,both
ben mclemore,3526442.0,2021.0,238.0,28.0,66.0,28.0,32.0,Exact,both
ben mclemore,3526442.0,2021.0,168.0,11.0,34.0,14.0,21.0,Exact,both
pat garrity,3525000.0,2007.0,71.0,14.0,42.0,14.0,33.0,Exact,both
ekpe udoh,3524880.0,2013.0,323.0,43.0,251.0,43.0,76.0,Exact,both
voshon lenard,3520000.0,2006.0,99.0,18.0,28.0,11.0,12.0,Exact,both
michael stewart,3520000.0,2001.0,33.0,2.0,29.0,5.0,26.0,Exact,both
voshon lenard,3520000.0,2006.0,92.0,23.0,19.0,20.0,14.0,Exact,both
voshon lenard,3520000.0,2006.0,191.0,41.0,47.0,31.0,26.0,Exact,both
derek strong,3510000.0,2001.0,118.0,7.0,108.0,22.0,28.0,Exact,both
brian cook,3500000.0,2009.0,62.0,4.0,27.0,11.0,21.0,Exact,both
brian cook,3500000.0,2010.0,21.0,1.0,9.0,6.0,15.0,Exact,both
greg anthony,3500000.0,2001.0,282.0,82.0,61.0,43.0,58.0,Exact,both
brandon rush,3500000.0,2017.0,197.0,45.0,99.0,28.0,47.0,Exact,both
brian cook,3500000.0,2008.0,238.0,27.0,109.0,39.0,51.0,Exact,both
dale davis,3500000.0,2006.0,26.0,6.0,53.0,4.0,28.0,Exact,both
chris duhon,3500000.0,2011.0,125.0,118.0,52.0,61.0,51.0,Exact,both
shaun livingston,3500000.0,2012.0,318.0,122.0,123.0,66.0,58.0,Exact,both
mike miller,3500000.0,2017.0,28.0,22.0,38.0,13.0,20.0,Exact,both
brian cook,3500000.0,2009.0,12.0,1.0,5.0,2.0,9.0,Exact,both
brian cook,3500000.0,2009.0,74.0,5.0,32.0,13.0,30.0,Exact,both
dale davis,3500000.0,2007.0,83.0,12.0,137.0,15.0,46.0,Exact,both
udonis haslem,3500000.0,2011.0,104.0,6.0,106.0,14.0,13.0,Exact,both
brian cook,3500000.0,2008.0,14.0,3.0,10.0,4.0,6.0,Exact,both
brian cook,3500000.0,2008.0,224.0,24.0,99.0,35.0,45.0,Exact,both
boban marjanovic,3500000.0,2020.0,289.0,20.0,197.0,30.0,44.0,Fuzzy,both
johan petro,3500000.0,2013.0,108.0,16.0,112.0,24.0,31.0,Exact,both
matt carroll,3500000.0,2013.0,0.0,1.0,0.0,0.0,1.0,Exact,both
chris duhon,3500000.0,2013.0,133.0,133.0,68.0,40.0,46.0,Exact,both
michael beasley,3500000.0,2019.0,181.0,25.0,60.0,27.0,26.0,Exact,both
alex len,3492720.0,2014.0,86.0,4.0,99.0,26.0,42.0,Exact,both
anthony morrow,3488000.0,2017.0,230.0,19.0,29.0,6.0,40.0,Exact,both
anthony morrow,3488000.0,2017.0,271.0,25.0,31.0,6.0,49.0,Exact,both
anthony morrow,3488000.0,2017.0,41.0,6.0,2.0,0.0,9.0,Exact,both
raja bell,3480000.0,2012.0,217.0,38.0,49.0,21.0,34.0,Exact,both
rodney hood,3472887.0,2019.0,258.0,34.0,45.0,19.0,27.0,Exact,both
sterling brown,3469042.0,2022.0,160.0,34.0,149.0,23.0,49.0,Exact,both
romeo langford,3458400.0,2020.0,79.0,13.0,41.0,11.0,32.0,Exact,both
aleksej pokusevski,3458108.0,2023.0,276.0,64.0,159.0,43.0,34.0,Exact,both
jodie meeks,3454500.0,2019.0,51.0,8.0,12.0,2.0,8.0,Exact,both
dalen terry,3450324.0,2024.0,180.0,81.0,113.0,32.0,59.0,Exact,both
steve novak,3445947.0,2015.0,15.0,5.0,6.0,2.0,13.0,Exact,both
steve novak,3445947.0,2015.0,48.0,6.0,16.0,3.0,22.0,Exact,both
steve novak,3445947.0,2015.0,63.0,11.0,22.0,5.0,35.0,Exact,both
keon johnson,3442091.0,2024.0,31.0,3.0,7.0,5.0,5.0,Exact,both
luka samanic,3441974.0,2021.0,122.0,15.0,68.0,20.0,33.0,Exact,both
kevin ollie,3441900.0,2008.0,70.0,38.0,19.0,5.0,40.0,Exact,both
josh green,3432761.0,2021.0,101.0,28.0,78.0,17.0,39.0,Exact,both
josh green,3419920.0,2022.0,319.0,79.0,161.0,44.0,67.0,Exact,both
jonny flynn,3414720.0,2012.0,131.0,96.0,39.0,36.0,29.0,Exact,both
jonny flynn,3414720.0,2012.0,37.0,28.0,8.0,9.0,11.0,Exact,both
jonny flynn,3414720.0,2012.0,94.0,68.0,31.0,27.0,18.0,Exact,both
brian scalabrine,3413793.0,2010.0,78.0,27.0,48.0,17.0,52.0,Exact,both
jeff mcinnis,3400000.0,2006.0,149.0,52.0,50.0,29.0,28.0,Exact,both
tracy murray,3400000.0,2002.0,227.0,19.0,53.0,25.0,40.0,Exact,both
tiago splitter,3400000.0,2011.0,278.0,26.0,201.0,32.0,60.0,Exact,both
brandan wright,3398072.0,2011.0,83.0,5.0,41.0,10.0,21.0,Exact,both
brandan wright,3398072.0,2011.0,58.0,7.0,48.0,4.0,16.0,Exact,both
brandan wright,3398072.0,2011.0,141.0,12.0,89.0,14.0,37.0,Exact,both
